Frequency,FreqOpti,RelCaptTag,SurveyType@Station,MonitoringStatus@Station,Origin,Sex,Locality,DATE,LAT,LON,Name_signal_type
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
217368,217368,0006CA1ABD,Breeding,Monitored,release,female,Issan Guarn,2009-05-12 15:20:00,30.10111,-7.13232,
219632,219632,000702EA6A,Post-Release,Monitored,release,female,Tizgi,2011-01-31 10:00:00,29.13517,-8.51091,
219632,219632,000702EA6A,Post-Release,Monitored,release,female,Tizgi,2011-01-31 10:00:00,29.13517,-8.51091,
219541,219541,0007029311,Tracking,Monitored,release,male,Semaira,2011-03-23 10:27:00,30.13640,-6.76782,
219541,219541,0007029311,Tracking,Monitored,release,male,Semaira,2011-03-23 10:27:00,30.13640,-6.76782,
214372,214372,0007028F5F,Tracking,Monitored,release,male,Semaira,2011-09-02 12:20:00,30.12261,-6.72180,
219902,219902,0007135DB9,Post-Release,Monitored,release,male,Irriki,2011-12-07 10:32:00,29.88047,-6.51511,
219570,219570,0006E35BC2,Tracking,Monitored,release,male,Tagmoute,2012-07-09 09:52:00,29.94864,-8.23365,normal
219570,219570,0006E35BC2,Tracking,Monitored,release,male,Tagmoute,2012-07-09 09:52:00,29.94864,-8.23365,normal
219071,219071,0006E3AE3E,Tracking,Monitored,release,male,Tagmoute,2012-07-09 10:05:00,29.94163,-8.22969,normal
217351,217351,00071366D9,Tracking,Monitored,release,female,Tagmoute,2012-07-17 09:11:00,29.94739,-8.23387,normal
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218858,218858,00071AD8C3,Post-Release,Monitored,release,female,TAT132,2012-12-13 07:00:00,29.13100,-9.02570,
218143,218143,00071AD717,Post-Release,Monitored,release,female,Ait Wabli,2012-12-19 09:57:54,29.14239,-8.60869,normal
217601,217601,00071AFDAF,Tracking,Monitored,release,female,Foum Lahcen,2013-09-19 12:43:00,28.88517,-8.97840,normal
219442,219442,00070281EF,Tracking,Monitored,release,female,Oued Zguid,2013-10-22 10:05:00,29.96631,-6.95241,normal
215671,215671,000703060F,Post-Release,Monitored,release,male,Foum Zguid,2010-11-17 17:22:00,29.87229,-6.91413,
214132,214132,0007025A35,Tracking,Monitored,release,male,Lamhamid,2011-06-13 09:30:00,30.17927,-6.85795,
218479,218479,000713739C,Post-Release,Monitored,release,male,Mjahma,2012-02-10 10:40:00,29.73993,-6.44825,
219434,219434,000713890C,Breeding,Monitored,release,female,Lac Irriki,2012-04-09 12:16:00,29.78556,-6.43595,
215061,215061,0007030AF9,Tracking,Monitored,release,male,Foum Zguid,2012-07-16 10:54:00,30.12822,-6.75821,normal
214812,214812,0006F3C725,Tracking,Lost,release,male,Semaira,2013-03-13 11:53:44,30.14789,-6.67333,weak
218793,218793,000702E8A9,Tracking,Monitored,release,male,Adanna,2013-05-22 08:42:00,29.18242,-8.34112,normal
218793,218793,000702E8A9,Tracking,Monitored,release,male,Adanna,2013-05-22 08:42:00,29.18242,-8.34112,normal
214062,214062,0007025DC3,Tracking,Monitored,release,female,Adanna,2013-08-05 08:25:00,29.18717,-8.30274,normal
214062,214062,0007025DC3,Tracking,Monitored,release,female,Adanna,2013-08-05 08:25:00,29.18717,-8.30274,
214680,214680,0007030227,Tracking,Monitored,release,male,Nekhailla,2013-08-26 09:20:00,30.23517,-6.71726,normal
214680,214680,0007030227,Tracking,Monitored,release,male,Nekhailla,2013-08-26 09:20:00,30.23517,-6.71726,normal
218711,218711,0007138124,Tracking,Monitored,release,female,Tagmoute,2014-01-24 10:42:00,29.99358,-8.19984,normal
214913,214914,000702F7A7,Post-Release,Monitored,release,male,Zaoueya,2011-02-02 10:40:00,29.96644,-6.43408,
214913,214914,000702F7A7,Post-Release,Monitored,release,male,Zaoueya,2011-02-02 10:40:00,29.96644,-6.43408,
218502,218503,0007028098,Breeding,Monitored,release,female,Ait Wabli,2011-05-05 12:07:00,29.22207,-8.50101,
218502,218503,0007028098,Breeding,Monitored,release,female,Ait Wabli,2011-05-05 12:07:00,29.22207,-8.50101,
219893,219893,000713972E,Tracking,Lost,release,male,Ichte,2012-12-19 10:01:43,29.08344,-8.87239,normal
219461,219461,00071B0E05,Post-Release,Monitored,release,male,Foum Lahcen,2013-01-23 10:01:21,29.08351,-8.70962,normal
219023,219023,00071B4211,Post-Release,Monitored,release,male,Ichte,2013-01-28 10:15:30,29.07829,-8.90200,normal
218650,218651,000702D967,Breeding,Monitored,release,female,Tamdoult,2013-06-06 11:25:00,29.26332,-8.32492,normal
214881,214881,00070281F0,Tracking,Monitored,release,male,Adanna,2013-08-16 10:34:00,29.18298,-8.33974,normal
214881,214881,00070281F0,Tracking,Monitored,release,male,Adanna,2013-08-16 10:34:00,29.18298,-8.33974,
214103,214103,00071FF2C1,Tracking,Monitored,release,female,Oum Marssal,2013-11-27 10:36:00,29.06989,-8.69459,normal
214103,214103,00071FF2C1,Tracking,Monitored,release,female,Oum Marssal,2013-11-27 10:36:00,29.06989,-8.69459,normal
216162,216162,CPF-00883,Post-Release,Lost,release,female,Tissint,2008-10-31 08:00:00,30.00060,-7.31757,
